cpu	memory	committed	bwin	bwout	nchan
4.7	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
6.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
9.0	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
9.0	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
9.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
9.0	127.8	245.8	0.0	0.0	0
9.0	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
10.3	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
2.2	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.6	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
1.6	127.8	245.8	0.0	0.0	0
0.6	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
8.7	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.6	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
3.4	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
6.6	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
3.4	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.0	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.8	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.3	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.3	127.8	245.8	0.0	0.0	0
0.3	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
10.0	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.6	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
2.5	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.0	127.8	245.8	0.0	0.0	0
0.6	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
3.4	127.8	245.8	0.0	0.0	0
